route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_color,route_text_color,route_url
106061,QBUZZ,702,Papendrecht - Oud-Alblas - Groot-Ammers,,3,e1dc14,000000,
106062,QBUZZ,704,Leerdam - Kedichem - Arkel > 705,,3,e1dc14,000000,
106063,QBUZZ,705,Gorinchem - Hoornaar - Arkel > 704,,3,e1dc14,000000,
106064,QBUZZ,706,Gorinchem - Schelluinen - Giessenburg > 707,,3,e1dc14,000000,
106065,QBUZZ,707,Boven-Hardinxveld - Giessendam - Giessenburg > 706,,3,e1dc14,000000,
106066,QBUZZ,717,Zwijndrecht - Heerjansdam - Barendrecht,,3,e1dc14,000000,
106083,QBUZZ,589,Buurtbus Oostwold - Marum,,3,,,
106089,QBUZZ,3,Stadsdienst Emmen Rietlanden,,3,800080,ffffff,
106090,QBUZZ,4,Stadsdienst Emmen Bargeres,,3,00ffff,000000,
106092,QBUZZ,21,Emmen - Assen,,3,,,
106093,QBUZZ,22,Zweeloo - Assen,,3,,,
106095,QBUZZ,26,Steenwijk - Meppel,,3,,,
106096,QBUZZ,27,Hoogeveen - Emmen,,3,,,
106097,QBUZZ,28,Meppel - Beilen,,3,,,
106098,QBUZZ,29,Emmen - Sleen (- De Kiel),,3,,,
106099,QBUZZ,31,Hoogeveen - Dedemsvaart,,3,,,
106100,QBUZZ,32,Meppel - Hoogeveen,,3,,,
106101,QBUZZ,33,Hoogeveen - Coevorden,,3,,,
106102,QBUZZ,34,Hoogeveen - Meppel,,3,,,
106103,QBUZZ,42,Emmen - Ter Apel,,3,,,
106104,QBUZZ,44,Emmen - Schoonebeek,,3,,,
106105,QBUZZ,59,Exloo - Gieten,,3,,,
106106,QBUZZ,92,Emmen - Emmercompascuum - Zwartemeer,,3,,,
106107,QBUZZ,93,Emmen - Klazienaveen - Zwartemeer,,3,,,
106108,QBUZZ,94,Emmen - Klazienaveen - Coevorden,,3,,,
106109,QBUZZ,95,Emmen - Klazienaveen - Nw Schoonebeek Grens,,3,,,
106110,QBUZZ,134,Zuidwolde - Meppel,,3,,,
106111,QBUZZ,1,Stadsdienst Assen,,3,8cdc32,000000,
106113,QBUZZ,428,Nachtbus Meppel - Dwingeloo,,3,,,
106114,QBUZZ,432,Nachtbus Meppel - Ruinen,,3,,,
106115,QBUZZ,434,Nachtbus Meppel - Zuidwolde - Hoogeveen,,3,,,
106117,QBUZZ,12,Winschoten - Bellingwolde (- Bad Nieuweschans),,3,,,
106118,QBUZZ,13,Winschoten - Veendam,,3,,,
106119,QBUZZ,14,Stadskanaal - Winschoten,,3,,,
106120,QBUZZ,17,Scheemda - Winschoten,,3,,,
106121,QBUZZ,23,Winschoten - Veendam,,3,,,
106122,QBUZZ,24,Winschoten - Stadskanaal - Borger - Assen,,3,,,
106123,QBUZZ,35,Groningen - Oldehove,,3,,,
106124,QBUZZ,36,Winsum - Oldehove,,3,,,
106125,QBUZZ,39,Surhuisterveen - Groningen,,3,,,
106126,QBUZZ,41,Uithuizen - Appingedam (- Delfzijl),,3,,,
106129,QBUZZ,50,Assen - Groningen,,3,,,
106130,QBUZZ,51,Assen - Groningen,,3,,,
106131,QBUZZ,61,Groningen - Middelstum - Uithuizen,,3,,,
106132,QBUZZ,63,Lauwersoog - Groningen,,3,,,
106133,QBUZZ,65,Zoutkamp - Groningen,,3,,,
106135,QBUZZ,68,Winsum - Leens,,3,,,
106136,QBUZZ,71,Emmen - Ter Apel - Veendam,,3,,,
106137,QBUZZ,72,Emmen - Ter Apel - Winschoten,,3,,,
106138,QBUZZ,73,Emmen - Ter Apel - Veendam,,3,,,
106139,QBUZZ,74,Stadskanaal - Emmen,,3,,,
106140,QBUZZ,75,Stadskanaal - Emmen,,3,,,
106141,QBUZZ,76,Groningen - Hoogezand,,3,,,
106144,QBUZZ,83,Assen - Leek,,3,,,
106145,QBUZZ,85,Oosterwolde - Groningen,,3,,,
106146,QBUZZ,89,Ureterp - Marum,,3,,,
106149,QBUZZ,119,Delfzijl - Winschoten,,3,,,
106150,QBUZZ,133,Groningen - Surhuisterveen,,3,,,
106152,QBUZZ,163,Lauwersoog - Groningen,,3,,,
106155,QBUZZ,174,Veendam - Zuidbroek,,3,,,
106156,QBUZZ,178,Appingedam - Groningen,,3,,,
106157,QBUZZ,300,Emmen - Groningen,,3,,,
106158,QBUZZ,304,Drachten - Groningen,,3,,,
106159,QBUZZ,309,Assen - Groningen,,3,,,
106160,QBUZZ,310,Veendam - Gieten - Assen,,3,,,
106161,QBUZZ,312,Stadskanaal - Gieten - Groningen,,3,,,
106162,QBUZZ,314,Drachten - Groningen,,3,,,
106164,QBUZZ,406,Nachtbus Groningen - Ten Boer - App'dam - Delfzijl,,3,,,
106165,QBUZZ,409,Nachtbus Groningen - Assen,,3,,,
106166,QBUZZ,417,Nachtbus Groningen - Roden - Leek,,3,,,
106167,QBUZZ,418,Nachtbus Groningen - Haren - Zuidlaren - Gieten,,3,,,
106168,QBUZZ,1,P+R Reitdiep - Zernike - Hoofdstation,,3,00be46,000000,
106169,QBUZZ,2,Zuidhorn - Reitdiep - Zernike - UMCG - Europapark,,3,8cdc32,000000,
106170,QBUZZ,3,Lewenborg - Leek,,3,1078be,ffffff,
106171,QBUZZ,4,Beijum - Roden,,3,00bcf2,000000,
106172,QBUZZ,5,Annen - Haren - P+R Meerstad - Tersluis/Harkstede,,3,b400be,ffffff,
106173,QBUZZ,6,Delfzijl - Appingedam - Groningen - P+R Haren,,3,c85aff,000000,
106175,QBUZZ,8,Hoogkerk - Hoendiep - HS - Europapark,,3,804000,ffffff,
106176,QBUZZ,9,Zernike - HS - Martini - Eelde,,3,ff00ff,000000,
108803,QBUZZ,19,WKC Paddepoel - Oranjebuurt - Hoofdstation,,3,ff00ff,000000,
109476,QBUZZ,75,Sliedrecht - Molenaarsgraaf - Goudriaan,,3,50af46,ffffff,
109948,QBUZZ,20,Assen - Dieverbrug - Steenwijk,,3,,,
109949,QBUZZ,25,Coevorden - Zweeloo,,3,,,
109950,QBUZZ,231,Zuidwolde - Balkbrug,,3,,,
109952,QBUZZ,43,Siddeburen - Delfzijl,,3,,,
109954,QBUZZ,66,Zoutkamp - Groningen Zernike,,3,,,
109955,QBUZZ,77,Gieten - Bareveld,,3,,,
109956,QBUZZ,78,Siddeburen - Woldendorp,,3,,,
109957,QBUZZ,107,Stadskanaal - Gieten - Groningen Zernike,,3,,,
109958,QBUZZ,109,Assen - P+R Hoogkerk - Groningen Zernike,,3,,,
109959,QBUZZ,139,Surhuisterveen - Groningen,,3,,,
109960,QBUZZ,173,Emmen - Ter Apel - Stadskanaal,,3,,,
109962,QBUZZ,319,Assen - Groningen,,3,,,
109965,QBUZZ,11,P+R Reitdiep - Hoofdstation (Via Ring Noord),,3,00be46,000000,
109966,QBUZZ,15,Zernike - Hoofdstation,,3,ff5f00,000000,
109967,QBUZZ,17,Paddepoel - Vinkhuizen - CS,,3,c34141,ffffff,
109968,QBUZZ,18,P+R Hoogkerk - Groningen Zernike,,3,99c200,000000,
109969,QBUZZ,617,Scheemda - Woldendorp,,3,,,
109970,QBUZZ,637,Zoutkamp - Groningen,,3,,,
109971,QBUZZ,640,Appingedam - Woldendorp,,3,,,
109972,QBUZZ,641,Spijk - Woldendorp,,3,,,
109973,QBUZZ,678,Siddeburen - Woldendorp,,3,,,
113084,QBUZZ,10,Station Noord - HS - Korreweg - P+R Hoogkerk,,3,fff000,000000,
114199,QBUZZ,110,Assen - Groningen De Wijert - Groningen CS,,3,,,
117949,QBUZZ,12,Buitenpost - Surhuisterveen - Drachten,,3,,,
117950,QBUZZ,13,Leeuwarden - Surhuisterveen - Drachten,,3,,,
117956,QBUZZ,20,Leeuwarden - Drachten - Heerenveen,,3,,,
117957,QBUZZ,21,Leeuwarden - Burgum - Drachten,,3,,,
117959,QBUZZ,26,Akkrum - Gorredijk - Noordwolde,,3,,,
117960,QBUZZ,27,Heerenveen - Akkrum - Drachten,,3,,,
117961,QBUZZ,28,Heerenveen - Akkrum - Grou,,3,,,
117962,QBUZZ,35,Sneek - Franeker,,3,,,
117964,QBUZZ,39,Sneek - Ferwoude,,3,,,
117965,QBUZZ,41,Lemmer - Balk - Joure - Heerenveen,,3,,,
117967,QBUZZ,44,Bolsward - Workum - Balk - Sneek,,3,,,
117968,QBUZZ,45,Sneek - Hemelum,,3,,,
117969,QBUZZ,46,Sneek - Heeg - Gaastmeer,,3,,,
117972,QBUZZ,52,Dokkum - Paezens,,3,,,
117973,QBUZZ,55,Dokkum - Feanwâlden - Drachten,,3,,,
117975,QBUZZ,60,Dokkum - Holwert - Leeuwarden,,3,,,
117976,QBUZZ,61,Damwâld - Buitenpost,,3,,,
117988,QBUZZ,94,Sneek - Reduzum,,3,,,
117994,QBUZZ,102,Makkum - Hindeloopen,,3,,,
117997,QBUZZ,108,Wolvega - Scherpenzeel,,3,,,
117999,QBUZZ,197,Harlingen - Franeker - Leeuwarden,,3,,,
118000,QBUZZ,217,Wolvega - Noordwolde - Steenwijk,,3,,,
118002,QBUZZ,320,Leeuwarden - Drachten - Heerenveen,,3,19408f,ffffff,
118005,QBUZZ,355,Dokkum - Leeuwarden - Bolsward,,3,19408f,ffffff,
118007,QBUZZ,380,Drachten - Oosterwolde - Assen,,3,19408f,ffffff,
118008,QBUZZ,390,Makkum - Bolsward - Sneek - Heerenveen,,3,19408f,ffffff,
118021,QBUZZ,510,Buurtbus Veendam,,3,,,
118022,QBUZZ,512,Buurtbus Sellingen - Stadskanaal,,3,,,
118023,QBUZZ,515,Buurtbus Hoogezand - Sappemeer,,3,,,
118024,QBUZZ,516,Buurtbus Hoogezand - Harkstede,,3,,,
118025,QBUZZ,517,Buurtbus Hoogezand - Noordbroek,,3,,,
118026,QBUZZ,520,Buurtbus Beilen - Hoogersmilde,,3,,,
118027,QBUZZ,522,Buurtbus Witteveen - Nieuw Balinge - Hoogeveen,,3,,,
118028,QBUZZ,545,Buurtbus Delfzijl - Delfzijl,,3,,,
118029,QBUZZ,549,Buurtbus Appingedam - Scheemda,,3,,,
118030,QBUZZ,562,Buurtbus Uithuizen - Loppersum,,3,,,
118031,QBUZZ,563,Buurtbus Winsum - Ten Boer,,3,,,
118032,QBUZZ,564,Buurtbus Appingedam - Ten Boer,,3,,,
118033,QBUZZ,565,Buurtbus Houwerzijl - Leens,,3,,,
118074,QBUZZ,361,Noordwijk - Sassenheim - Lisse - Schiphol,,3,00a7ff,ffffff,
118075,QBUZZ,365,Leiden - Schiphol,,3,00a7ff,ffffff,
118076,QBUZZ,366,Leiden - Leimuiden,,3,00a7ff,ffffff,
118077,QBUZZ,382,Waddinxveen - Den Haag,,3,00a7ff,ffffff,
118078,QBUZZ,383,Den Haag - Lansingerland - Rotterdam Capelsebrug,,3,00a7ff,ffffff,
118079,QBUZZ,385,Noordwijk - Katwijk - Den Haag,,3,00a7ff,ffffff,
118080,QBUZZ,386,Waddinxveen - Bleiswijk- Den Haag,,3,00a7ff,ffffff,
118081,QBUZZ,400,Katwijk ESA/ESTEC - Zoetermeer,,3,ff0000,ffffff,
118082,QBUZZ,401,Katwijk-Centrum - Zoetermeer,,3,ff0000,ffffff,
118083,QBUZZ,410,Leiderdorp - Leiden,,3,ff0000,ffffff,
118084,QBUZZ,470,Alphen a/d Rijn - Schiphol,,3,ff0000,ffffff,
118085,QBUZZ,497,Schoonhoven - Gouda,,3,ff0000,ffffff,
118086,QBUZZ,685,Oegstgeest - Den Haag,,3,50af46,ffffff,
118087,QBUZZ,722,Bodegraven - Alphen a/d Rijn,,3,e1dc14,000000,
118088,QBUZZ,723,Lisse - Roelofarendsveen,,3,e1dc14,000000,
118089,QBUZZ,724,Bodegraven - Woerden,,3,e1dc14,000000,
118090,QBUZZ,725,Stolwijk - Lekkerkerk,,3,e1dc14,000000,
118091,QBUZZ,726,Gouda - Reeuwijk- Gouda,,3,e1dc14,000000,
118092,QBUZZ,727,Ter Aar- Woubrugge- Ter Aar,,3,e1dc14,000000,
118093,QBUZZ,728,Boskoop - Boskoop Oost - Boskoop,,3,e1dc14,000000,
119699,QBUZZ,bB,BestelBuzz Giessenburg/Giessen-Oudekerk,,3,e1dc14,000000,
119700,QBUZZ,bB,BestelBuzz Streefkerk,,3,e1dc14,000000,
119701,QBUZZ,bB,BestelBuzz Blesk.-/Molenaarsgrf/Ottoland/Goudriaan,,3,e1dc14,000000,
119702,QBUZZ,bB,BestelBuzz Hoornaar/Arkel/Hoogblokland,,3,e1dc14,000000,
119900,QBUZZ,20,Noordwijk - Leiden,,3,50af46,ffffff,
119901,QBUZZ,21,Noordwijk - Leiden,,3,50af46,ffffff,
119902,QBUZZ,22,Nieuw-Vennep - Hillegom - Noordwijk - Leiden,,3,50af46,ffffff,
119903,QBUZZ,23,Noordwijk - Leiden,,3,50af46,ffffff,
119904,QBUZZ,30,Noordwijk - Katwijk - Leiden,,3,50af46,ffffff,
119905,QBUZZ,31,Katwijk - Rijnsburg - Leiden,,3,50af46,ffffff,
119906,QBUZZ,38,Unmanned Valley - Valkenburg - Leiden,,3,50af46,ffffff,
119907,QBUZZ,50,Lisse - Warmond - Leiden,,3,50af46,ffffff,
119908,QBUZZ,55,Voorhout - Leiden - Voorschoten,,3,50af46,ffffff,
119909,QBUZZ,56,Sassenheim - Leiden- Roelofarendsveen,,3,50af46,ffffff,
119910,QBUZZ,57,Sassenheim - Noordwijkerhout - Lisse,,3,50af46,ffffff,
119911,QBUZZ,1,Ringlijn Alphen a/d Rijn,,3,50af46,ffffff,
119912,QBUZZ,2,Ringlijn Alphen a/d Rijn,,3,50af46,ffffff,
119913,QBUZZ,1,Gouda: Gildenburg - Mammoet - Station,,3,50af46,ffffff,
119914,QBUZZ,2,Gouda: Griendakker - Station,,3,50af46,ffffff,
119915,QBUZZ,3,Gouda: Goverwelle - Station- Gildenburg,,3,50af46,ffffff,
119916,QBUZZ,90,Sassenheim - Noordwijkerhout - Wassenaar,,3,50af46,ffffff,
119917,QBUZZ,1,Leiden: De Vink - Leyhof,,3,50af46,ffffff,
119918,QBUZZ,2,Leiden: De Vink - Oranjewijk,,3,50af46,ffffff,
119919,QBUZZ,3,Leiden: Merenwijk-  Leyhof,,3,50af46,ffffff,
119920,QBUZZ,4,Leiden: Merenwijk - De Vink,,3,50af46,ffffff,
119921,QBUZZ,14,Leiden: De Vink - Leiden Centraal,,3,50af46,ffffff,
119922,QBUZZ,9,Leiden Centraal - Bio Science Park,,3,50af46,ffffff,
119923,QBUZZ,101,Alphen a/d Rijn- Woerden,,3,50af46,ffffff,
119924,QBUZZ,147,Alphen a/d Rijn- Uithoorn,,3,50af46,ffffff,
119925,QBUZZ,165,Zoetermeer - Alphen a/d Rijn,,3,50af46,ffffff,
119926,QBUZZ,169,Alphen a/d Rijn - Leiden,,3,50af46,ffffff,
119927,QBUZZ,175,Gouda - Waddinxveen - Rotterdam Nesselande,,3,50af46,ffffff,
119928,QBUZZ,178,Bodegraven - Gouda,,3,50af46,ffffff,
119929,QBUZZ,182,Alphen a/d Rijn - Leiden,,3,50af46,ffffff,
119930,QBUZZ,183,Alphen a/d Rijn  - Oegstgeest Corpus,,3,50af46,ffffff,
119931,QBUZZ,187,Boskoop - Leiden,,3,50af46,ffffff,
119932,QBUZZ,190,Gouda - Rotterdam Alexander,,3,50af46,ffffff,
119933,QBUZZ,194,Bergambacht - Lekkerkerk - Rotterdam Capelsebrug,,3,50af46,ffffff,
119934,QBUZZ,196,Gouda - Ouderkerk a/d IJssel - R'dam Capelsebrug,,3,50af46,ffffff,
119935,QBUZZ,250,Haarlem - Hillegom - Lisse - Leiden,,3,50af46,ffffff,
119936,QBUZZ,275,Waddinxveen - Gouda,,3,50af46,ffffff,
119937,QBUZZ,292,Lekkerkerk - Rotterdam Capelsebrug,,3,50af46,ffffff,
119938,QBUZZ,295,Utrecht - Rotterdam Capelsebrug,,3,50af46,ffffff,
119939,QBUZZ,N70,Nachtlijn Alpen a/d Rijn - Schiphol,,3,ff0000,ffffff,
119971,QBUZZ,1,Leeuwarden Busstation - Grou,,3,,,
119972,QBUZZ,2,Leeuwarden Busstation - Aldlân,,3,,,
119973,QBUZZ,3,Leeuwarden Busstation - Camminghaburen,,3,,,
119974,QBUZZ,4,Leeuwarden Busstation - Nijlân,,3,,,
119975,QBUZZ,5,Leeuwarden Busstation - Warten,,3,,,
119976,QBUZZ,6,Leeuwarden Busstation - Bilgaard,,3,,,
119977,QBUZZ,7,Leeuwarden Busstation - Zuiderburen,,3,,,
119978,QBUZZ,8,Leeuwarden Busstation - Vrijheidswijk,,3,,,
119979,QBUZZ,9,Leeuwarden Busstation - Firda Wilaarderburen,,3,,,
119980,QBUZZ,10,Leeuwarden Busstation - NHL Stenden,,3,,,
119981,QBUZZ,11,Leeuwarden Busstation - Caparis,,3,,,
119982,QBUZZ,14,Drachten - Bakkeveen - Oosterwolde,,3,,,
119983,QBUZZ,15,Heerenveen - Oosterwolde,,3,,,
119984,QBUZZ,16,Wolvega - Oosterwolde,,3,,,
119985,QBUZZ,17,Heerenveen - Wolvega - Noordwolde,,3,,,
119986,QBUZZ,18,Steenwijk - Noordwolde - Oosterwolde,,3,,,
119987,QBUZZ,23,Heerenveen - Drachten Transferium,,3,,,
119988,QBUZZ,38,Sneek - Wommels - Hidaard,,3,,,
119989,QBUZZ,42,Sneek - Spannenburg - Lemmer,,3,,,
119990,QBUZZ,48,Lemmer - Sintjohannesga - Heerenveen,,3,,,
119991,QBUZZ,51,Lauwersoog - Dokkum - Leeuwarden,,3,,,
119992,QBUZZ,56,Dokkum - Holwert Veerdam,,3,,,
119993,QBUZZ,62,Buitenpost - Kollum - Feanwâlden - Leeuwarden,,3,,,
119994,QBUZZ,63,Buitenpost - Kollum - Dokkum,,3,,,
119995,QBUZZ,66,Holwert Veerdam - Leeuwarden,,3,,,
119996,QBUZZ,70,Minnertsga - St-Annaparochie - Leeuwarden,,3,,,
119997,QBUZZ,71,Kop Afsluitdijk - Harlingen - Leeuwarden,,3,,,
119998,QBUZZ,72,St-Annaparochie - Stiens - Leeuwarden,,3,,,
119999,QBUZZ,73,St-Annaparochie - Stiens - Leeuwarden,,3,,,
120000,QBUZZ,75,Minnertsga - Franeker - Bolsward,,3,,,
120001,QBUZZ,84,Drachten - Haulerwijk - Assen,,3,,,
120002,QBUZZ,92,Leeuwarden - Bolsward - Kop Afsluitdijk,,3,,,
120003,QBUZZ,93,Sneek - Mantgum - Leeuwarden,,3,,,
120004,QBUZZ,95,Heerenveen - Joure - Jirnsum - Leeuwarden,,3,,,
120005,QBUZZ,96,Kop Afsluitdijk - Makkum - Bolsward,,3,,,
120006,QBUZZ,97,Franeker - Leeuwarden,,3,,,
120007,QBUZZ,99,Heerenveen - Sneek - Bolsward - Harlingen,,3,,,
120008,QBUZZ,101,Grootegast - Buitenpost - Kootstertille,,3,,,
120009,QBUZZ,103,Stavoren - Hemelum,,3,,,
120010,QBUZZ,104,Tijnje - Gorredijk - Haulerwijk - Een,,3,,,
120011,QBUZZ,151,Dokkum - Driezum - Leeuwarden,,3,,,
120012,QBUZZ,315,Emmeloord - Heerenveen - Groningen,,3,19408f,ffffff,
120013,QBUZZ,324,Heerenveen - Drachten - Groningen,,3,19408f,ffffff,
120014,QBUZZ,350,Alkmaar - Afsluitdijk - Leeuwarden,,3,19408f,ffffff,
120015,QBUZZ,356,Dokkum - Feanwâlden - Drachten,,3,19408f,ffffff,
120016,QBUZZ,1,Veerdam - Strandhotel,,3,,,
120017,QBUZZ,2,Veerdam - Dorp,,3,,,
120018,QBUZZ,3,Veerdam - Klein Zwitserland,,3,,,
120019,QBUZZ,4,Veerdam - De Monnik,,3,,,
120020,QBUZZ,1,Veerhaven - Ballum - Hollum,,3,,,
120021,QBUZZ,2,Veerhaven - Nes - Buren v.v.,,3,,,
120022,QBUZZ,3,Hollum - Ballum - Veerhaven,,3,,,
120023,QBUZZ,1,West-Terschelling - Midsland - Oosterend,,3,,,
120024,QBUZZ,2,West-Terschelling - Midsland - West aan Zee,,3,,,
120025,QBUZZ,9,West-Terschelling - Midsland - Oosterend,,3,,,
120026,QBUZZ,1,Vlieland-Dorp - Posthuys,,3,,,
120027,QBUZZ,695,Lemmer - Leeuwarden NHL Stenden,,3,,,
120393,QBUZZ,6011,Twijzelerheide - Buitenpost Station,,3,,,
120394,QBUZZ,6021,Twijzel - Buitenpost Station,,3,,,
120395,QBUZZ,6031,Jistrum - Drachten Transferium Oost,,3,,,
120396,QBUZZ,6032,Jistrum - Buitenpost Station,,3,,,
120397,QBUZZ,6041,Stroobos- Buitenpost Station,,3,,,
120398,QBUZZ,6051,Gerkesklooster - Buitenpost Station,,3,,,
120399,QBUZZ,6061,Garyp - Burgum Gemeentehûs,,3,,,
120400,QBUZZ,6062,Garyp - Nijega Rijksweg,,3,,,
120401,QBUZZ,6071,Eastermar - Burgum Gemeentehûs,,3,,,
120402,QBUZZ,6072,Eastermar- Drachten Transferium Oost,,3,,,
120403,QBUZZ,6081,It Heechsân - Burgum Gemeentehûs,,3,,,
120404,QBUZZ,6082,It Heechsân - Drachten Transferium Oost,,3,,,
120405,QBUZZ,6092,Earnewald - Nijega Rijksweg,,3,,,
120406,QBUZZ,6093,Earnewald - Burgum Gemeentehûs,,3,,,
120407,QBUZZ,6101,Suwâld - Tytsjerk Swarteweisein,,3,,,
120408,QBUZZ,6111,DeTike - Drachten Transferium Oost,,3,,,
120409,QBUZZ,6112,De Tike - Nijega Rijksweg,,3,,,
120410,QBUZZ,6121,De Veenhoop - Drachten Transferium Oost,,3,,,
120411,QBUZZ,6123,De Veenhoop - Nijega Rijksweg,,3,,,
120412,QBUZZ,6131,Goëngahuizen - Akkrum Station,,3,,,
120413,QBUZZ,6141,Kortehemmen - Drachten Transferium Oost,,3,,,
120414,QBUZZ,6152,Oudega - Nijega Rijksweg,,3,,,
120415,QBUZZ,6153,Oudega - Burgum Gemeentehûs,,3,,,
120416,QBUZZ,6161,Rottevalle - Drachten Carpool Noord,,3,,,
120417,QBUZZ,6171,Smalle Ee - Drachten Transferium Oost,,3,,,
120418,QBUZZ,6181,Hemrik - Drachten Transferium Oost,,3,,,
120419,QBUZZ,6191,Jonkerslân - Gorredijk Busstation,,3,,,
120420,QBUZZ,6192,Jonkerslân - Heerenveen Busstation,,3,,,
120421,QBUZZ,6201,Lippenhuizen - Gorredijk Busstation,,3,,,
120422,QBUZZ,6211,Luxwoude - Heerenveen Busstation,,3,,,
120423,QBUZZ,6212,Luxwoude - Gorredijk Busstation,,3,,,
120424,QBUZZ,6221,Terwispel - Gorredijk Busstation,,3,,,
120425,QBUZZ,6231,Bontebok - Heerenveen Busstation,,3,,,
120426,QBUZZ,6232,Bontebok - Gorredijk Busstation,,3,,,
120427,QBUZZ,6241,Katlijk - Heerenveen Busstation,,3,,,
120428,QBUZZ,6251,Nieuweschoot - Heerenveen Busstation,,3,,,
120429,QBUZZ,6261,Oranjewoud - Heerenveen Busstation,,3,,,
120430,QBUZZ,6271,Terband - Heerenveen Busstation,,3,,,
120431,QBUZZ,6281,Fochteloo - Oosterwolde Busstation,,3,,,
120432,QBUZZ,6291,Haule - Oosterwolde Busstation,,3,,,
120433,QBUZZ,6301,Langedijke - Oosterwolde Busstation,,3,,,
120434,QBUZZ,6311,Langelille - Wolvega Station,,3,,,
120435,QBUZZ,6321,Ravenswoud - Oosterwolde Busstation,,3,,,
120436,QBUZZ,6331,De Hoeve - Wolvega Station,,3,,,
120437,QBUZZ,6341,Munnekeburen - Wolvega Station,,3,,,
120438,QBUZZ,6351,Nijeholtpade - Wolvega Station,,3,,,
120439,QBUZZ,6361,Nijeholdwolde- Wolvega Station,,3,,,
120440,QBUZZ,6371,Nijelamer - Wolvega Station,,3,,,
120441,QBUZZ,6381,Nijetrijne - Wolvega Station,,3,,,
120442,QBUZZ,6391,Oldeholtwolde - Wolvega Station,,3,,,
120443,QBUZZ,6401,Oldelamer - Wolvega Station,,3,,,
120444,QBUZZ,6411,Oldetrijne - Wolvega Station,,3,,,
120445,QBUZZ,6421,Scherpenzeel - Wolvega Station,,3,,,
120446,QBUZZ,6431,Slijkenburg - Wolvega Station,,3,,,
120447,QBUZZ,6441,Sonnega - Wolvega Station,,3,,,
120448,QBUZZ,6451,Spanga - Wolvega Station,,3,,,
120449,QBUZZ,6461,Ter Idzard - Wolvega Station,,3,,,
120450,QBUZZ,6481,Zandhuizen - Wolvega Station,,3,,,
120451,QBUZZ,6491,Augustinusga- Buitenpost Station,,3,,,
120452,QBUZZ,6492,Augustinusga - Drachten Transferium Oost,,3,,,
120453,QBUZZ,6501,Boelenslaan - Buitenpost Station,,3,,,
120454,QBUZZ,6502,Boelenslaan - Drachten Transferium Oost,,3,,,
120455,QBUZZ,6511,Drogeham - Buitenpost Station,,3,,,
120456,QBUZZ,6512,Drogeham - Drachten Carpool Noord,,3,,,
120457,QBUZZ,6521,Harkema - Buitenpost Station,,3,,,
120458,QBUZZ,6522,Harkema - Drachten Carpool Noord,,3,,,
120459,QBUZZ,6532,Kootstertille - Buitenpost Station,,3,,,
120460,QBUZZ,6533,Kootstertille - Feanwâlden Station,,3,,,
120461,QBUZZ,6541,Surhuisterveen - Buitenpost Station,,3,,,
120462,QBUZZ,6542,Surhuisterveen - Drachten Transferium Oost,,3,,,
120463,QBUZZ,6551,Surhuizum- Buitenpost Station,,3,,,
120464,QBUZZ,6552,Surhuizum - Surhuisterveen,,3,,,
120465,QBUZZ,6561,Noardburgum - Feanwâlden Station,,3,,,
120466,QBUZZ,6563,Noardburgum - Buitenpost Station,,3,,,
120467,QBUZZ,6571,Boorngergum - Drachten Transferium Oost,,3,,,
120468,QBUZZ,6581,De Wilgen - Drachten Transferium Oost,,3,,,
120469,QBUZZ,6591,Drachtstercompagnie - Drachten Transferium Oost,,3,,,
120470,QBUZZ,6592,Drachtstercompagnie - Drachten Carpool Noord,,3,,,
120471,QBUZZ,6601,Houtigehage - Drachten Transferium Oost,,3,,,
120472,QBUZZ,6602,Houtigehage - Surhuisterveen Nije Jirden,,3,,,
120473,QBUZZ,6611,Frieschepalen - Drachten Transferium Oost,,3,,,
120474,QBUZZ,6623,Nij Beets - Akkrum Station,,3,,,
120475,QBUZZ,6624,Nij Beets - Gorredijk Busstation,,3,,,
120476,QBUZZ,6631,Siegerswoude - Drachten Transferium Oost,,3,,,
120477,QBUZZ,6642,Tijnje - Akkrum Station,,3,,,
120478,QBUZZ,6651,Aldeboarn - Akkrum Station,,3,,,
120479,QBUZZ,6661,Gersloot - Heerenveen Busstation,,3,,,
120480,QBUZZ,6671,Luinjeberd - Heerenveen Busstation,,3,,,
120481,QBUZZ,6681,Tjalleberd - Heerenveen Busstation,,3,,,
120482,QBUZZ,6691,Elsloo - Oosterwolde Busstation,,3,,,
120483,QBUZZ,6692,Elsloo - Noordwolde Vlechtmuseum,,3,,,
120484,QBUZZ,6701,Wijnjewoude - Oosterwolde Busstation,,3,,,
120485,QBUZZ,6702,Wijnjewoude - Drachten Transferium Oost,,3,,,
120486,QBUZZ,6711,Makkinga - Oosterwolde Busstation,,3,,,
120487,QBUZZ,6721,Nijeberkoop - Oosterwolde Busstation,,3,,,
120488,QBUZZ,6732,Boijl - Oosterwolde Busstation,,3,,,
120489,QBUZZ,6733,Boijl - Noordwolde Vlechtmuseum,,3,,,
120490,QBUZZ,6741,Oosterstreek - Noordwolde Vlechtmuseum,,3,,,
120491,QBUZZ,6742,Oosterstreek - Oosterwolde Busstation,,3,,,
120492,QBUZZ,6751,Noordwolde - Oosterwolde Busstation,,3,,,
120493,QBUZZ,6753,Noordwolde - Wolvega Station,,3,,,
120494,QBUZZ,6771,Oudeschoot - Heerenveen Busstation,,3,,,
120495,QBUZZ,6781,Mildam - Heerenveen Busstation,,3,,,
